Count,Pixels,Quality,Faces,Eyes,People,Objects,Open_Eyes,Emotions,Dominent_Emotion,Emotion_Score,Face_Area_Ratio,Mid_Diag_Ratio,Eye_Area_Ratio
1052,"[[[180 123  84]
  [180 123  84]
  [180 123  84]
  ...
  [114  67  40]
  [114  67  40]
  [114  67  40]]

 [[180 123  84]
  [180 123  84]
  [180 123  84]
  ...
  [114  67  40]
  [114  67  40]
  [114  67  40]]

 [[180 123  84]
  [180 123  84]
  [180 123  84]
  ...
  [114  67  40]
  [114  67  40]
  [114  67  40]]

 ...

 [[202 151 111]
  [203 152 112]
  [203 152 112]
  ...
  [ 38  38  38]
  [ 38  38  38]
  [ 37  37  37]]

 [[202 151 111]
  [203 152 112]
  [203 152 112]
  ...
  [ 38  38  38]
  [ 38  38  38]
  [ 37  37  37]]

 [[202 151 111]
  [203 152 112]
  [203 152 112]
  ...
  [ 38  38  38]
  [ 38  38  38]
  [ 37  37  37]]]",76.43908675940847,1,1,1,0,1,"[{'box': [2057, 1124, 834, 1144], 'emotions': {'angry': 0.0, 'disgust': 0.0, 'fear': 0.01, 'happy': 0.76, 'sad': 0.01, 'surprise': 0.01, 'neutral': 0.2}}]",happy,0.76,0.07002314814814815,0.04388791368906017,0.663923182441701
1053,"[[[244 247 255]
  [244 247 255]
  [243 246 254]
  ...
  [162 188 212]
  [162 188 212]
  [162 188 212]]

 [[244 247 255]
  [244 247 255]
  [243 246 254]
  ...
  [162 188 212]
  [162 188 212]
  [162 188 212]]

 [[244 247 255]
  [244 247 255]
  [243 246 254]
  ...
  [162 188 212]
  [162 188 212]
  [162 188 212]]

 ...

 [[113 142 179]
  [113 142 179]
  [113 142 179]
  ...
  [ 55 126 206]
  [ 55 126 206]
  [ 55 126 206]]

 [[112 141 178]
  [112 141 178]
  [112 141 178]
  ...
  [ 55 126 206]
  [ 55 126 206]
  [ 55 126 206]]

 [[111 140 177]
  [111 140 177]
  [111 140 177]
  ...
  [ 55 126 206]
  [ 55 126 206]
  [ 55 126 206]]]",65.24950324954338,1,2,1,0,1,"[{'box': [1399, 551, 710, 941], 'emotions': {'angry': 0.01, 'disgust': 0.0, 'fear': 0.01, 'happy': 0.46, 'sad': 0.03, 'surprise': 0.01, 'neutral': 0.48}}, {'box': [623, 829, 547, 613], 'emotions': {'angry': 0.15, 'disgust': 0.0, 'fear': 0.05, 'happy': 0.01, 'sad': 0.13, 'surprise': 0.55, 'neutral': 0.12}}]",neutral,0.48,0.07779807421655095,0.03282497932994061,0.5711205640696929
1054,"[[[79 93 91]
  [79 93 91]
  [79 93 91]
  ...
  [17  9 10]
  [17  9 10]
  [17  9 10]]

 [[79 93 91]
  [79 93 91]
  [79 93 91]
  ...
  [17  9 10]
  [17  9 10]
  [17  9 10]]

 [[79 93 91]
  [79 93 91]
  [79 93 91]
  ...
  [17  9 10]
  [17  9 10]
  [17  9 10]]

 ...

 [[69 75 74]
  [69 75 74]
  [69 75 74]
  ...
  [53 56 64]
  [54 57 65]
  [55 58 66]]

 [[69 75 74]
  [69 75 74]
  [69 75 74]
  ...
  [52 55 63]
  [55 58 66]
  [57 60 68]]

 [[69 75 74]
  [69 75 74]
  [69 75 74]
  ...
  [52 55 63]
  [55 58 66]
  [58 61 69]]]",68.68014460289234,1,1,4,0,1,"[{'box': [743, 803, 808, 1017], 'emotions': {'angry': 0.06, 'disgust': 0.0, 'fear': 0.02, 'happy': 0.43, 'sad': 0.36, 'surprise': 0.0, 'neutral': 0.14}}]",happy,0.43,0.07067025629402146,0.16603117569467588,0.49519890260631
1055,"[[[116 116 116]
  [115 115 115]
  [114 114 114]
  ...
  [100 100 100]
  [101 101 101]
  [102 102 102]]

 [[113 113 113]
  [113 113 113]
  [112 112 112]
  ...
  [102 102 102]
  [103 103 103]
  [104 104 104]]

 [[109 109 109]
  [109 109 109]
  [110 110 110]
  ...
  [104 104 104]
  [105 105 105]
  [105 105 105]]

 ...

 [[175 191 255]
  [143 159 226]
  [ 76  92 161]
  ...
  [ 85 104 109]
  [ 78  97 102]
  [ 70  89  94]]

 [[181 197 255]
  [142 158 225]
  [ 76  92 161]
  ...
  [ 73  92  97]
  [ 66  85  90]
  [ 59  78  83]]

 [[187 203 255]
  [145 161 228]
  [ 78  94 163]
  ...
  [ 64  83  88]
  [ 59  78  83]
  [ 51  70  75]]]",47.371678982535485,1,3,4,0,1,"[{'box': [822, 505, 718, 1019], 'emotions': {'angry': 0.0, 'disgust': 0.0, 'fear': 0.0, 'happy': 0.89, 'sad': 0.02, 'surprise': 0.0, 'neutral': 0.08}}, {'box': [1717, 568, 732, 935], 'emotions': {'angry': 0.03, 'disgust': 0.0, 'fear': 0.0, 'happy': 0.83, 'sad': 0.01, 'surprise': 0.0, 'neutral': 0.13}}, {'box': [541, 1306, 86, 117], 'emotions': {'angry': 0.05, 'disgust': 0.0, 'fear': 0.16, 'happy': 0.09, 'sad': 0.34, 'surprise': 0.02, 'neutral': 0.34}}, {'box': [1645, 688, 24, 35], 'emotions': {'angry': 0.11, 'disgust': 0.0, 'fear': 0.12, 'happy': 0.1, 'sad': 0.57, 'surprise': 0.03, 'neutral': 0.08}}]",happy,0.89,0.10084922726460605,0.09882660329828681,0.898704
1056,"[[[ 83 149 160]
  [ 83 149 160]
  [ 83 149 160]
  ...
  [216 216 216]
  [216 216 216]
  [216 216 216]]

 [[ 83 149 160]
  [ 83 149 160]
  [ 83 149 160]
  ...
  [216 216 216]
  [216 216 216]
  [216 216 216]]

 [[ 83 149 160]
  [ 83 149 160]
  [ 83 149 160]
  ...
  [216 216 216]
  [216 216 216]
  [216 216 216]]

 ...

 [[ 84  81  90]
  [ 84  81  90]
  [ 84  81  90]
  ...
  [ 76  73  82]
  [ 77  74  83]
  [ 77  74  83]]

 [[ 84  81  90]
  [ 84  81  90]
  [ 84  81  90]
  ...
  [ 76  73  82]
  [ 77  74  83]
  [ 77  74  83]]

 [[ 84  81  90]
  [ 84  81  90]
  [ 84  81  90]
  ...
  [ 76  73  82]
  [ 77  74  83]
  [ 77  74  83]]]",52.91280733127107,1,2,1,1,1,"[{'box': [1241, 836, 1486, 2040], 'emotions': {'angry': 0.0, 'disgust': 0.0, 'fear': 0.0, 'happy': 0.98, 'sad': 0.0, 'surprise': 0.0, 'neutral': 0.01}}]",happy,0.98,0.11557166447242943,0.1593907727354821,0.7937190082644628
1057,"[[[12 31 36]
  [12 31 36]
  [12 31 36]
  ...
  [13 54 56]
  [14 51 55]
  [13 50 54]]

 [[12 31 36]
  [12 31 36]
  [12 31 36]
  ...
  [16 57 59]
  [16 54 58]
  [16 53 57]]

 [[12 31 36]
  [12 31 36]
  [12 31 36]
  ...
  [21 62 64]
  [21 59 63]
  [20 58 62]]

 ...

 [[55 55 55]
  [49 49 49]
  [48 48 48]
  ...
  [48 51 59]
  [46 49 57]
  [45 48 56]]

 [[59 59 59]
  [51 51 51]
  [48 48 48]
  ...
  [49 52 60]
  [47 50 58]
  [46 49 57]]

 [[63 63 63]
  [58 58 58]
  [54 54 54]
  ...
  [50 53 61]
  [48 51 59]
  [46 49 57]]]",39.80775709882411,1,3,1,1,1,"[{'box': [514, 591, 654, 840], 'emotions': {'angry': 0.04, 'disgust': 0.0, 'fear': 0.02, 'happy': 0.68, 'sad': 0.23, 'surprise': 0.0, 'neutral': 0.03}}]",happy,0.68,0.11398816666666667,0.14106204308743014,0.5683746337890625
1058,"[[[246 246 246]
  [246 246 246]
  [246 246 246]
  ...
  [ 24  42 131]
  [ 24  42 131]
  [ 24  42 131]]

 [[246 246 246]
  [246 246 246]
  [246 246 246]
  ...
  [ 24  42 131]
  [ 24  42 131]
  [ 24  42 131]]

 [[246 246 246]
  [246 246 246]
  [246 246 246]
  ...
  [ 24  42 131]
  [ 24  42 131]
  [ 24  42 131]]

 ...

 [[ 17  17  17]
  [ 17  17  17]
  [ 17  17  17]
  ...
  [ 34  96 102]
  [ 34  96 102]
  [ 34  96 102]]

 [[ 17  17  17]
  [ 17  17  17]
  [ 17  17  17]
  ...
  [ 31  94 102]
  [ 31  94 102]
  [ 31  94 102]]

 [[ 17  17  17]
  [ 17  17  17]
  [ 17  17  17]
  ...
  [ 29  92 100]
  [ 29  92 100]
  [ 29  92 100]]]",49.784588745029254,1,3,1,0,1,"[{'box': [1136, 484, 637, 856], 'emotions': {'angry': 0.0, 'disgust': 0.0, 'fear': 0.0, 'happy': 1.0, 'sad': 0.0, 'surprise': 0.0, 'neutral': 0.0}}]",happy,1.0,0.10087117686170213,0.026829807875083687,0.6969952024240383
1059,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 63  91 151]
  [ 64  92 153]
  [ 64  92 153]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 64  92 152]
  [ 64  92 153]
  [ 65  93 154]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 65  93 153]
  [ 65  93 154]
  [ 66  94 155]]

 ...

 [[ 20   9  19]
  [ 20   9  19]
  [ 20   9  19]
  ...
  [ 42  28  30]
  [ 42  28  30]
  [ 42  28  30]]

 [[ 20   9  19]
  [ 20   9  19]
  [ 20   9  19]
  ...
  [ 42  28  30]
  [ 42  28  30]
  [ 42  28  30]]

 [[ 20   9  19]
  [ 20   9  19]
  [ 20   9  19]
  ...
  [ 42  28  30]
  [ 42  28  30]
  [ 42  28  30]]]",69.67439418552814,2,0,7,1,1,"[{'box': [4096, 975, 789, 953], 'emotions': {'angry': 0.0, 'disgust': 0.0, 'fear': 0.0, 'happy': 0.98, 'sad': 0.01, 'surprise': 0.0, 'neutral': 0.01}}, {'box': [1235, 451, 835, 1089], 'emotions': {'angry': 0.05, 'disgust': 0.0, 'fear': 0.01, 'happy': 0.0, 'sad': 0.04, 'surprise': 0.0, 'neutral': 0.91}}, {'box': [2601, 1447, 712, 909], 'emotions': {'angry': 0.0, 'disgust': 0.0, 'fear': 0.0, 'happy': 1.0, 'sad': 0.0, 'surprise': 0.0, 'neutral': 0.0}}, {'box': [3339, 1499, 289, 359], 'emotions': {'angry': 0.06, 'disgust': 0.0, 'fear': 0.09, 'happy': 0.42, 'sad': 0.15, 'surprise': 0.15, 'neutral': 0.13}}, {'box': [2432, 1158, 78, 100], 'emotions': {'angry': 0.08, 'disgust': 0.01, 'fear': 0.01, 'happy': 0.6, 'sad': 0.07, 'surprise': 0.0, 'neutral': 0.23}}, {'box': [4886, 1461, 132, 166], 'emotions': {'angry': 0.05, 'disgust': 0.0, 'fear': 0.08, 'happy': 0.01, 'sad': 0.84, 'surprise': 0.0, 'neutral': 0.03}}, {'box': [2367, 1683, 195, 219], 'emotions': {'angry': 0.06, 'disgust': 0.0, 'fear': 0.14, 'happy': 0.03, 'sad': 0.52, 'surprise': 0.0, 'neutral': 0.25}}, {'box': [5770, 1243, 191, 218], 'emotions': {'angry': 0.1, 'disgust': 0.0, 'fear': 0.04, 'happy': 0.42, 'sad': 0.18, 'surprise': 0.01, 'neutral': 0.24}}]",happy,0.98,0.03759103380361532,0.21664060374118735,nan
1061,"[[[ 8 20 26]
  [ 9 21 27]
  [ 9 21 27]
  ...
  [10 10 10]
  [10 10 10]
  [10 10 10]]

 [[ 9 21 27]
  [10 22 28]
  [10 22 28]
  ...
  [ 8  8  8]
  [ 8  8  8]
  [ 8  8  8]]

 [[11 23 29]
  [12 24 30]
  [12 24 30]
  ...
  [ 4  4  4]
  [ 4  4  4]
  [ 4  4  4]]

 ...

 [[ 2 14 20]
  [ 2 14 20]
  [ 3 15 21]
  ...
  [ 0  3 11]
  [ 1  4 12]
  [ 1  4 12]]

 [[ 2 14 20]
  [ 2 14 20]
  [ 3 15 21]
  ...
  [ 0  3 11]
  [ 1  4 12]
  [ 1  4 12]]

 [[ 2 14 20]
  [ 2 14 20]
  [ 3 15 21]
  ...
  [ 0  3 11]
  [ 1  4 12]
  [ 1  4 12]]]",78.8906446575298,1,1,1,0,0,"[{'box': [1844, 1343, 584, 800], 'emotions': {'angry': 0.58, 'disgust': 0.0, 'fear': 0.01, 'happy': 0.35, 'sad': 0.03, 'surprise': 0.01, 'neutral': 0.02}}]",angry,0.58,0.029081218564243255,0.02305239454754879,0.7635026863983411
1062,"[[[247 200 132]
  [247 200 132]
  [247 200 132]
  ...
  [169 167 157]
  [160 162 156]
  [155 159 154]]

 [[247 200 132]
  [247 200 132]
  [247 200 132]
  ...
  [169 167 157]
  [162 164 158]
  [159 163 158]]

 [[247 200 132]
  [247 200 132]
  [247 200 132]
  ...
  [169 168 158]
  [167 168 159]
  [165 167 161]]

 ...

 [[155 190 170]
  [155 190 170]
  [155 190 170]
  ...
  [ 43  54  81]
  [ 43  54  81]
  [ 43  54  81]]

 [[154 189 169]
  [154 189 169]
  [154 189 169]
  ...
  [ 43  54  81]
  [ 43  54  81]
  [ 43  54  81]]

 [[154 189 169]
  [154 189 169]
  [154 189 169]
  ...
  [ 43  54  81]
  [ 43  54  81]
  [ 43  54  81]]]",38.940328181793774,1,0,1,0,1,"[{'box': [1305, 1279, 756, 926], 'emotions': {'angry': 0.01, 'disgust': 0.0, 'fear': 0.01, 'happy': 0.93, 'sad': 0.02, 'surprise': 0.0, 'neutral': 0.03}}, {'box': [1929, 3597, 40, 50], 'emotions': {'angry': 0.45, 'disgust': 0.0, 'fear': 0.07, 'happy': 0.24, 'sad': 0.13, 'surprise': 0.05, 'neutral': 0.06}}, {'box': [2585, 3863, 28, 34], 'emotions': {'angry': 0.05, 'disgust': 0.0, 'fear': 0.15, 'happy': 0.41, 'sad': 0.34, 'surprise': 0.04, 'neutral': 0.02}}, {'box': [952, 3763, 60, 73], 'emotions': {'angry': 0.05, 'disgust': 0.0, 'fear': 0.05, 'happy': 0.5, 'sad': 0.09, 'surprise': 0.27, 'neutral': 0.04}}, {'box': [2223, 3083, 21, 27], 'emotions': {'angry': 0.33, 'disgust': 0.01, 'fear': 0.13, 'happy': 0.32, 'sad': 0.17, 'surprise': 0.0, 'neutral': 0.05}}, {'box': [1795, 3625, 47, 53], 'emotions': {'angry': 0.12, 'disgust': 0.0, 'fear': 0.06, 'happy': 0.36, 'sad': 0.16, 'surprise': 0.09, 'neutral': 0.21}}, {'box': [1768, 4594, 50, 65], 'emotions': {'angry': 0.38, 'disgust': 0.0, 'fear': 0.27, 'happy': 0.01, 'sad': 0.19, 'surprise': 0.01, 'neutral': 0.14}}]",happy,0.93,0.0015195995691872429,0.1413654820437444,nan
1064,"[[[15 16 30]
  [15 16 30]
  [15 16 30]
  ...
  [ 3  3  3]
  [ 3  3  3]
  [ 3  3  3]]

 [[15 16 30]
  [15 16 30]
  [15 16 30]
  ...
  [ 3  3  3]
  [ 3  3  3]
  [ 3  3  3]]

 [[15 16 30]
  [15 16 30]
  [15 16 30]
  ...
  [ 3  3  3]
  [ 3  3  3]
  [ 3  3  3]]

 ...

 [[10 13 21]
  [10 13 21]
  [10 13 21]
  ...
  [36 15 54]
  [36 15 54]
  [36 15 54]]

 [[11 14 22]
  [11 14 22]
  [11 14 22]
  ...
  [39 18 57]
  [39 18 57]
  [39 18 57]]

 [[12 15 23]
  [12 15 23]
  [12 15 23]
  ...
  [41 20 59]
  [41 20 59]
  [41 20 59]]]",70.15281392315964,1,2,3,0,1,"[{'box': [1906, 604, 831, 1094], 'emotions': {'angry': 0.0, 'disgust': 0.0, 'fear': 0.01, 'happy': 0.02, 'sad': 0.02, 'surprise': 0.01, 'neutral': 0.94}}, {'box': [678, 489, 912, 1306], 'emotions': {'angry': 0.0, 'disgust': 0.0, 'fear': 0.0, 'happy': 0.97, 'sad': 0.0, 'surprise': 0.0, 'neutral': 0.03}}, {'box': [1554, 0, 435, 485], 'emotions': {'angry': 0.02, 'disgust': 0.0, 'fear': 0.01, 'happy': 0.02, 'sad': 0.11, 'surprise': 0.05, 'neutral': 0.79}}]",neutral,0.94,0.17976888020833334,0.08862626167120274,0.9661041712323764
1065,"[[[ 42  82  70]
  [ 42  82  70]
  [ 44  82  70]
  ...
  [ 67 144 254]
  [ 63 145 252]
  [ 63 149 245]]

 [[ 43  83  71]
  [ 43  83  71]
  [ 45  83  71]
  ...
  [ 67 145 252]
  [ 63 145 252]
  [ 64 150 246]]

 [[ 45  85  73]
  [ 45  85  73]
  [ 45  85  73]
  ...
  [ 68 146 253]
  [ 66 146 253]
  [ 65 151 247]]

 ...

 [[ 50 143 192]
  [ 55 148 197]
  [ 64 155 206]
  ...
  [129  93 115]
  [127  94 115]
  [121  89 108]]

 [[ 59 151 194]
  [ 64 155 200]
  [ 70 159 209]
  ...
  [125  82 109]
  [123  83 108]
  [123  87 109]]

 [[ 61 151 192]
  [ 66 155 199]
  [ 72 160 207]
  ...
  [129  81 110]
  [127  82 109]
  [125  87 109]]]",44.15124002273964,3,3,2,1,1,"[{'box': [1971, 1366, 573, 794], 'emotions': {'angry': 0.0, 'disgust': 0.0, 'fear': 0.0, 'happy': 1.0, 'sad': 0.0, 'surprise': 0.0, 'neutral': 0.0}}, {'box': [782, 1228, 578, 817], 'emotions': {'angry': 0.0, 'disgust': 0.0, 'fear': 0.0, 'happy': 1.0, 'sad': 0.0, 'surprise': 0.0, 'neutral': 0.0}}]",happy,1.0,0.03431074408586958,0.15370142322292196,0.9281677572873289
1065,"[[[ 42  82  70]
  [ 42  82  70]
  [ 44  82  70]
  ...
  [ 67 144 254]
  [ 63 145 252]
  [ 63 149 245]]

 [[ 43  83  71]
  [ 43  83  71]
  [ 45  83  71]
  ...
  [ 67 145 252]
  [ 63 145 252]
  [ 64 150 246]]

 [[ 45  85  73]
  [ 45  85  73]
  [ 45  85  73]
  ...
  [ 68 146 253]
  [ 66 146 253]
  [ 65 151 247]]

 ...

 [[ 50 143 192]
  [ 55 148 197]
  [ 64 155 206]
  ...
  [129  93 115]
  [127  94 115]
  [121  89 108]]

 [[ 59 151 194]
  [ 64 155 200]
  [ 70 159 209]
  ...
  [125  82 109]
  [123  83 108]
  [123  87 109]]

 [[ 61 151 192]
  [ 66 155 199]
  [ 72 160 207]
  ...
  [129  81 110]
  [127  82 109]
  [125  87 109]]]",44.15124002273964,3,3,2,1,1,"[{'box': [1971, 1366, 573, 794], 'emotions': {'angry': 0.0, 'disgust': 0.0, 'fear': 0.0, 'happy': 1.0, 'sad': 0.0, 'surprise': 0.0, 'neutral': 0.0}}, {'box': [782, 1228, 578, 817], 'emotions': {'angry': 0.0, 'disgust': 0.0, 'fear': 0.0, 'happy': 1.0, 'sad': 0.0, 'surprise': 0.0, 'neutral': 0.0}}]",happy,1.0,0.03431074408586958,0.15370142322292196,0.9281677572873289
1066,"[[[203 197 192]
  [203 197 192]
  [203 197 192]
  ...
  [196 190 185]
  [196 190 185]
  [196 190 185]]

 [[203 197 192]
  [203 197 192]
  [203 197 192]
  ...
  [196 190 185]
  [196 190 185]
  [196 190 185]]

 [[203 197 192]
  [203 197 192]
  [203 197 192]
  ...
  [196 190 185]
  [196 190 185]
  [196 190 185]]

 ...

 [[101 127 173]
  [102 128 174]
  [103 129 175]
  ...
  [ 77  71  66]
  [ 77  71  66]
  [ 66  60  55]]

 [[101 127 173]
  [102 128 174]
  [103 129 175]
  ...
  [ 77  71  66]
  [ 77  71  66]
  [ 66  60  55]]

 [[101 127 173]
  [102 128 174]
  [103 129 175]
  ...
  [ 77  71  66]
  [ 77  71  66]
  [ 66  60  55]]]",72.6353202004378,1,2,1,0,1,"[{'box': [993, 819, 1728, 2274], 'emotions': {'angry': 0.0, 'disgust': 0.0, 'fear': 0.01, 'happy': 0.0, 'sad': 0.01, 'surprise': 0.01, 'neutral': 0.97}}, {'box': [1248, 5156, 42, 50], 'emotions': {'angry': 0.01, 'disgust': 0.0, 'fear': 0.06, 'happy': 0.26, 'sad': 0.49, 'surprise': 0.0, 'neutral': 0.18}}]",neutral,0.97,0.17111091618788649,0.10588262884317537,0.886440014239943
1067,"[[[ 78 138 184]
  [ 78 138 184]
  [ 78 138 184]
  ...
  [ 59  81  99]
  [ 59  81  99]
  [ 59  81  99]]

 [[ 78 138 184]
  [ 78 138 184]
  [ 78 138 184]
  ...
  [ 59  81  99]
  [ 59  81  99]
  [ 59  81  99]]

 [[ 78 138 184]
  [ 78 138 184]
  [ 78 138 184]
  ...
  [ 58  80  98]
  [ 58  80  98]
  [ 58  80  98]]

 ...

 [[ 39  45  44]
  [ 39  45  44]
  [ 39  45  44]
  ...
  [ 88 104 157]
  [ 88 104 157]
  [ 88 104 157]]

 [[ 39  45  44]
  [ 39  45  44]
  [ 39  45  44]
  ...
  [ 88 104 157]
  [ 88 104 157]
  [ 88 104 157]]

 [[ 39  45  44]
  [ 39  45  44]
  [ 39  45  44]
  ...
  [ 88 104 157]
  [ 88 104 157]
  [ 88 104 157]]]",67.88268401572529,1,4,2,1,1,"[{'box': [1959, 532, 651, 832], 'emotions': {'angry': 0.01, 'disgust': 0.0, 'fear': 0.0, 'happy': 0.98, 'sad': 0.0, 'surprise': 0.0, 'neutral': 0.0}}, {'box': [622, 0, 695, 866], 'emotions': {'angry': 0.13, 'disgust': 0.0, 'fear': 0.29, 'happy': 0.0, 'sad': 0.23, 'surprise': 0.03, 'neutral': 0.32}}]",happy,0.98,0.06083622685185185,0.15983776391558394,0.6860524436282012
1068,"[[[140 151 178]
  [140 151 178]
  [139 150 177]
  ...
  [101 123 141]
  [100 122 140]
  [100 122 140]]

 [[141 152 179]
  [140 151 178]
  [139 150 177]
  ...
  [101 123 141]
  [100 122 140]
  [100 122 140]]

 [[142 153 180]
  [141 152 179]
  [140 151 178]
  ...
  [101 123 141]
  [100 122 140]
  [100 122 140]]

 ...

 [[119  92 112]
  [118  92 110]
  [117  90 110]
  ...
  [135 122 138]
  [135 122 138]
  [135 122 138]]

 [[116  90 113]
  [116  91 111]
  [115  89 112]
  ...
  [135 122 138]
  [135 122 138]
  [135 122 138]]

 [[113  89 113]
  [113  90 112]
  [112  88 112]
  ...
  [135 122 138]
  [135 122 138]
  [135 122 138]]]",44.16822837963977,1,2,2,0,1,"[{'box': [2353, 505, 726, 911], 'emotions': {'angry': 0.0, 'disgust': 0.0, 'fear': 0.0, 'happy': 0.98, 'sad': 0.0, 'surprise': 0.0, 'neutral': 0.02}}, {'box': [1021, 827, 395, 453], 'emotions': {'angry': 0.01, 'disgust': 0.0, 'fear': 0.0, 'happy': 0.98, 'sad': 0.0, 'surprise': 0.0, 'neutral': 0.01}}, {'box': [3050, 1565, 770, 1000], 'emotions': {'angry': 0.47, 'disgust': 0.0, 'fear': 0.09, 'happy': 0.04, 'sad': 0.38, 'surprise': 0.0, 'neutral': 0.02}}]",happy,0.98,0.05805858642669666,0.16959839445264013,0.8005540166204986
1069,"[[[184 190 189]
  [184 190 189]
  [184 190 189]
  ...
  [197 200 208]
  [197 200 208]
  [197 200 208]]

 [[184 190 189]
  [184 190 189]
  [184 190 189]
  ...
  [197 200 208]
  [197 200 208]
  [197 200 208]]

 [[184 190 189]
  [184 190 189]
  [184 190 189]
  ...
  [197 200 208]
  [197 200 208]
  [197 200 208]]

 ...

 [[  0  12  34]
  [ 10  31  53]
  [ 20  41  63]
  ...
  [130 146 158]
  [130 146 158]
  [130 146 158]]

 [[ 10  31  52]
  [  5  26  47]
  [  9  30  51]
  ...
  [133 149 161]
  [130 146 158]
  [124 140 152]]

 [[ 10  32  50]
  [  5  27  45]
  [  9  31  49]
  ...
  [133 149 161]
  [130 146 158]
  [124 140 152]]]",57.543944868835155,4,3,4,0,1,"[{'box': [802, 268, 708, 948], 'emotions': {'angry': 0.0, 'disgust': 0.0, 'fear': 0.0, 'happy': 0.99, 'sad': 0.0, 'surprise': 0.0, 'neutral': 0.01}}, {'box': [1670, 1412, 605, 807], 'emotions': {'angry': 0.0, 'disgust': 0.0, 'fear': 0.01, 'happy': 0.78, 'sad': 0.04, 'surprise': 0.0, 'neutral': 0.17}}, {'box': [2693, 343, 614, 835], 'emotions': {'angry': 0.0, 'disgust': 0.0, 'fear': 0.0, 'happy': 0.99, 'sad': 0.0, 'surprise': 0.0, 'neutral': 0.01}}, {'box': [3704, 1098, 640, 853], 'emotions': {'angry': 0.0, 'disgust': 0.0, 'fear': 0.0, 'happy': 0.99, 'sad': 0.0, 'surprise': 0.0, 'neutral': 0.01}}, {'box': [1307, 3164, 37, 49], 'emotions': {'angry': 0.27, 'disgust': 0.01, 'fear': 0.16, 'happy': 0.11, 'sad': 0.34, 'surprise': 0.01, 'neutral': 0.1}}]",happy,0.99,0.04111980416167686,0.2677411804691312,0.9576767994509423
1070,"[[[130 149 154]
  [130 149 154]
  [130 149 154]
  ...
  [157 160 168]
  [157 160 168]
  [157 160 168]]

 [[130 149 154]
  [130 149 154]
  [130 149 154]
  ...
  [157 160 168]
  [157 160 168]
  [157 160 168]]

 [[130 149 154]
  [130 149 154]
  [130 149 154]
  ...
  [157 160 168]
  [157 160 168]
  [157 160 168]]

 ...

 [[153 165 171]
  [153 165 171]
  [153 165 171]
  ...
  [240 234 229]
  [240 234 229]
  [240 234 229]]

 [[153 165 171]
  [153 165 171]
  [153 165 171]
  ...
  [240 234 229]
  [240 234 229]
  [240 234 229]]

 [[153 165 171]
  [153 165 171]
  [153 165 171]
  ...
  [240 234 229]
  [240 234 229]
  [240 234 229]]]",88.24593109077497,1,2,1,1,1,"[{'box': [2160, 616, 1533, 2004], 'emotions': {'angry': 0.0, 'disgust': 0.0, 'fear': 0.0, 'happy': 0.94, 'sad': 0.0, 'surprise': 0.03, 'neutral': 0.02}}]",happy,0.94,0.16189364521696253,0.0331926474576695,0.8134578402534994
1071,"[[[192 184 185]
  [192 184 185]
  [192 184 185]
  ...
  [199 188 198]
  [199 188 198]
  [199 188 198]]

 [[192 184 185]
  [192 184 185]
  [192 184 185]
  ...
  [199 188 198]
  [199 188 198]
  [199 188 198]]

 [[192 184 185]
  [192 184 185]
  [192 184 185]
  ...
  [198 187 197]
  [198 187 197]
  [198 187 197]]

 ...

 [[ 64  61  70]
  [ 64  61  70]
  [ 64  61  70]
  ...
  [ 97 101 150]
  [ 97 101 150]
  [ 97 101 150]]

 [[ 64  61  70]
  [ 64  61  70]
  [ 64  61  70]
  ...
  [ 97 101 150]
  [ 97 101 150]
  [ 97 101 150]]

 [[ 64  61  70]
  [ 64  61  70]
  [ 64  61  70]
  ...
  [ 97 101 150]
  [ 97 101 150]
  [ 97 101 150]]]",35.174312118350684,1,3,2,1,1,"[{'box': [2411, 550, 683, 906], 'emotions': {'angry': 0.0, 'disgust': 0.0, 'fear': 0.0, 'happy': 0.94, 'sad': 0.0, 'surprise': 0.0, 'neutral': 0.05}}, {'box': [1607, 782, 538, 691], 'emotions': {'angry': 0.0, 'disgust': 0.0, 'fear': 0.0, 'happy': 1.0, 'sad': 0.0, 'surprise': 0.0, 'neutral': 0.0}}]",happy,0.94,0.06916769778777652,0.17549895108566124,0.7996486686390533
